"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M","B11012_016E","B11012_016M","B11012_017E","B11012_017M",
"1500000US490351152111","Block Group 1, Census Tract 1152.11, Salt Lake County, Utah","378","95","330","91","233","87","97","51","0","12","0","12","0","12","20","24","6","11","0","12","14","21","0","12","28","34","0","12","28","34","0","12","0","12",
"1500000US490351152112","Block Group 2, Census Tract 1152.11, Salt Lake County, Utah","492","108","427","110","229","69","198","87","43","49","18","26","25","41","12","21","12","21","0","12","0","12","0","12","10","18","0","12","10","18","0","12","0","12",
"1500000US490351152113","Block Group 3, Census Tract 1152.11, Salt Lake County, Utah","683","107","322","107","237","93","85","61","100","74","71","64","29","27","192","107","107","88","63","61","22","26","0","12","69","66","69","66","0","12","0","12","0","12",
"1500000US490359800001","Block Group 1, Census Tract 9800, Salt Lake County, Utah","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490359801001","Block Group 1, Census Tract 9801, Salt Lake County, Utah","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490379420001","Block Group 1, Census Tract 9420, San Juan County, Utah","545","65","244","60","57","21","187","57","60","31","42","27","18","14","162","41","46","25","30","16","86","37","0","12","79","24","45","21","11","11","23","13","0","12",
"1500000US490379420002","Block Group 2, Census Tract 9420, San Juan County, Utah","456","70","180","43","73","23","107","30","36","22","19","16","17","11","181","48","51","18","18","10","112","44","0","12","59","21","48","18","0","12","11","8","0","12",
"1500000US490379421001","Block Group 1, Census Tract 9421, San Juan County, Utah","449","59","130","40","52","29","78","32","44","28","32","25","12","12","162","45","74","32","16","14","72","33","0","12","113","39","89","35","0","12","19","19","5","9",
"1500000US490379421002","Block Group 2, Census Tract 9421, San Juan County, Utah","255","73","44","26","19","16","25","21","69","55","6","7","63","54","133","55","40","24","60","42","33","17","0","12","9","10","3","5","0","12","6","8","0","12",
"1500000US490379781001","Block Group 1, Census Tract 9781, San Juan County, Utah","507","128","367","114","77","53","290","101","9","13","0","12","9","13","40","49","25","33","15","46","0","12","0","12","91","102","67","98","0","12","0","12","24","33",
"1500000US490379781002","Block Group 2, Census Tract 9781, San Juan County, Utah","527","137","407","119","188","83","219","103","5","11","5","11","0","12","72","56","45","48","0","12","27","41","0","12","43","45","19","23","24","38","0","12","0","12",
"1500000US490379781003","Block Group 3, Census Tract 9781, San Juan County, Utah","314","93","215","80","93","48","122","69","0","12","0","12","0","12","41","42","8","12","23","38","0","12","10","13","58","48","34","38","0","12","6","8","18","28",
"1500000US490379782001","Block Group 1, Census Tract 9782, San Juan County, Utah","143","66","37","34","0","12","37","34","12","16","4","6","8","15","73","44","37","28","5","10","31","36","0","12","21","37","21","37","0","12","0","12","0","12",
"1500000US490379782002","Block Group 2, Census Tract 9782, San Juan County, Utah","391","80","229","71","106","47","123","53","32","24","16","10","16","26","110","53","57","36","35","36","18","25","0","12","20","21","7","10","0","12","0","12","13","18",
"1500000US490379782003","Block Group 3, Census Tract 9782, San Juan County, Utah","653","123","399","87","145","56","254","77","6","9","6","9","0","12","140","59","108","56","20","20","12","15","0","12","108","86","108","86","0","12","0","12","0","12",
"1500000US490379782004","Block Group 4, Census Tract 9782, San Juan County, Utah","337","88","168","62","129","55","39","31","7","10","7","10","0","12","153","71","84","52","15","21","54","51","0","12","9","12","0","12","0","12","0","12","9","12",
"1500000US490399721011","Block Group 1, Census Tract 9721.01, Sanpete County, Utah","462","93","305","83","126","73","179","54","8","12","0","12","8","12","83","45","59","37","0","12","24","28","0","12","66","47","49","38","17","28","0","12","0","12",
"1500000US490399721012","Block Group 2, Census Tract 9721.01, Sanpete County, Utah","392","88","247","73","111","61","136","46","0","12","0","12","0","12","84","49","64","49","9","11","11","11","0","12","61","40","37","27","0","12","24","29","0","12",
"1500000US490399721013","Block Group 3, Census Tract 9721.01, Sanpete County, Utah","559","115","405","102","114","73","291","82","11","8","2","4","9","8","68","31","34","18","18","22","16","13","0","12","75","40","47","36","16","16","12","15","0","12",
"1500000US490399721021","Block Group 1, Census Tract 9721.02, Sanpete County, Utah","330","75","208","74","110","66","98","44","0","12","0","12","0","12","76","36","57","30","5","7","14","19","0","12","46","31","46","31","0","12","0","12","0","12",
"1500000US490399721022","Block Group 2, Census Tract 9721.02, Sanpete County, Utah","428","85","247","69","88","45","159","54","0","12","0","12","0","12","142","77","94","66","29","25","19","25","0","12","39","30","24","18","0","12","15","26","0","12",
"1500000US490399721023","Block Group 3, Census Tract 9721.02, Sanpete County, Utah","372","135","298","126","104","95","194","88","0","12","0","12","0","12","64","53","50","51","7","14","7","7","0","12","10","17","10","17","0","12","0","12","0","12",
"1500000US490399721024","Block Group 4, Census Tract 9721.02, Sanpete County, Utah","242","112","177","100","69","53","108","88","0","12","0","12","0","12","18","17","16","18","0","12","2","3","0","12","47","57","34","50","13","24","0","12","0","12",
"1500000US490399722001","Block Group 1, Census Tract 9722, Sanpete County, Utah","736","119","577","118","188","63","389","118","14","15","14","15","0","12","90","42","36","23","28","27","17","15","9","12","55","25","43","20","0","12","2","3","10","16",
"1500000US490399722002","Block Group 2, Census Tract 9722, Sanpete County, Utah","489","92","338","71","168","59","170","46","12","17","0","12","12","17","73","45","54","37","16","22","3","5","0","12","66","42","53","38","3","5","10","17","0","12",
"1500000US490399723001","Block Group 1, Census Tract 9723, Sanpete County, Utah","256","81","150","69","94","64","56","31","25","33","9","17","16","27","40","38","28","34","5","9","7","13","0","12","41","47","41","47","0","12","0","12","0","12",
"1500000US490399723002","Block Group 2, Census Tract 9723, Sanpete County, Utah","324","101","242","86","163","82","79","44","14","16","7","10","7","12","39","30","22","20","17","25","0","12","0","12","29","25","29","25","0","12","0","12","0","12",
"1500000US490399723003","Block Group 3, Census Tract 9723, Sanpete County, Utah","542","97","398","86","214","68","184","72","0","12","0","12","0","12","78","48","35","31","16","22","27","25","0","12","66","38","66","38","0","12","0","12","0","12",
"1500000US490399723004","Block Group 4, Census Tract 9723, Sanpete County, Utah","96","41","77","34","39","27","38","24","0","12","0","12","0","12","14","16","14","16","0","12","0","12","0","12","5","7","5","7","0","12","0","12","0","12",
"1500000US490399724011","Block Group 1, Census Tract 9724.01, Sanpete County, Utah","278","108","127","73","93","66","34","30","19","24","10","19","9","15","33","33","28","32","5","8","0","12","0","12","99","94","0","12","68","84","31","37","0","12",
"1500000US490399724012","Block Group 2, Census Tract 9724.01, Sanpete County, Utah","425","130","160","86","56","54","104","70","84","115","0","12","84","115","143","59","143","59","0","12","0","12","0","12","38","32","16","19","0","12","22","30","0","12",
"1500000US490399724021","Block Group 1, Census Tract 9724.02, Sanpete County, Utah","906","141","672","116","424","115","248","85","0","12","0","12","0","12","131","86","94","82","26","32","0","12","11","17","103","70","67","51","0","12","33","43","3","6",
"1500000US490399724022","Block Group 2, Census Tract 9724.02, Sanpete County, Utah","581","127","391","129","211","105","180","90","17","26","0","12","17","26","163","65","18","23","7","13","0","12","138","61","10","18","0","12","0","12","0","12","10","18",
"1500000US490399725001","Block Group 1, Census Tract 9725, Sanpete County, Utah","579","99","445","90","239","88","206","53","0","12","0","12","0","12","105","42","80","39","9","9","12","10","4","6","29","24","25","23","0","12","4","6","0","12",
"1500000US490399725002","Block Group 2, Census Tract 9725, Sanpete County, Utah","550","102","403","87","180","67","223","53","17","22","6","9","11","22","83","35","59","29","15","17","5","8","4","6","47","31","41","31","0","12","2","4","4","8",
"1500000US490399725003","Block Group 3, Census Tract 9725, Sanpete County, Utah","340","84","260","82","78","41","182","69","8","9","0","12","8","9","38","23","26","20","7","9","4","5","1","3","34","19","29","18","5","8","0","12","0","12",
"1500000US490419751001","Block Group 1, Census Tract 9751, Sevier County, Utah","356","92","247","86","122","72","125","47","6","10","6","10","0","12","51","35","27","19","22","31","2","5","0","12","52","26","28","20","0","12","24","16","0","12",
"1500000US490419751002","Block Group 2, Census Tract 9751, Sevier County, Utah","524","75","345","82","175","49","170","73","17","16","6","9","11","13","54","36","35","29","4","7","13","20","2","3","108","44","84","41","6","9","11","11","7","10",
"1500000US490419751003","Block Group 3, Census Tract 9751, Sevier County, Utah","420","64","261","65","114","48","147","53","25","23","13","19","12","13","103","45","53","30","21","21","23","29","6","9","31","24","11","10","0","12","0","12","20","24",
"1500000US490419751004","Block Group 4, Census Tract 9751, Sevier County, Utah","360","63","252","56","62","30","190","49","16","19","4","6","12","18","68","29","36","19","15","17","17","14","0","12","24","19","16","17","3","6","5","9","0","12",
"1500000US490419752001","Block Group 1, Census Tract 9752, Sevier County, Utah","412","74","224","47","106","37","118","35","13","13","6","7","7","11","31","21","28","20","3","6","0","12","0","12","144","65","110","57","0","12","1","2","33","30",
"1500000US490419752002","Block Group 2, Census Tract 9752, Sevier County, Utah","617","106","474","98","191","63","283","70","2","3","0","12","2","3","55","27","41","22","3","4","11","10","0","12","86","34","59","28","3","4","20","15","4","5",
"1500000US490419753001","Block Group 1, Census Tract 9753, Sevier County, Utah","346","74","274","78","96","62","178","58","0","12","0","12","0","12","69","39","59","36","0","12","0","12","10","15","3","8","0","12","0","12","0","12","3","8",
"1500000US490419753002","Block Group 2, Census Tract 9753, Sevier County, Utah","318","129","264","126","139","115","125","67","0","12","0","12","0","12","30","26","30","26","0","12","0","12","0","12","24","20","24","20","0","12","0","12","0","12",
"1500000US490419753003","Block Group 3, Census Tract 9753, Sevier County, Utah","299","70","173","59","100","53","73","33","0","12","0","12","0","12","54","44","19","20","28","40","7","12","0","12","72","37","65","37","0","12","0","12","7","11",
"1500000US490419753004","Block Group 4, Census Tract 9753, Sevier County, Utah","680","126","366","90","206","81","160","47","82","56","82","56","0","12","154","71","70","53","42","35","18","26","24","36","78","53","38","36","32","43","8","13","0","12",
"1500000US490419754001","Block Group 1, Census Tract 9754, Sevier County, Utah","509","104","192","63","101","55","91","50","52","53","45","54","7","12","120","68","72","58","11","16","37","43","0","12","145","69","95","58","11","17","39","45","0","12",
"1500000US490419754002","Block Group 2, Census Tract 9754, Sevier County, Utah","330","80","164","55","87","40","77","35","0","12","0","12","0","12","154","72","120","56","0","12","34","49","0","12","12","15","12","15","0","12","0","12","0","12",
"1500000US490419754003","Block Group 3, Census Tract 9754, Sevier County, Utah","392","91","324","87","214","88","110","38","7","7","0","12","7","7","44","48","10","8","33","47","1","3","0","12","17","15","17","15","0","12","0","12","0","12",
"1500000US490419755001","Block Group 1, Census Tract 9755, Sevier County, Utah","372","93","278","81","106","58","172","65","8","12","0","12","8","12","49","31","27","20","0","12","22","28","0","12","37","28","22","20","8","13","7","11","0","12",
"1500000US490419755002","Block Group 2, Census Tract 9755, Sevier County, Utah","327","72","212","56","59","27","153","54","8","11","6","10","2","3","48","26","15","12","17","19","12","13","4","5","59","41","37","26","3","4","19","30","0","12",
